-8.764432568712940408e-03,-2.098491494842066873e-02,-2.437681986661965894e-02,-7.814968394552390674e-01,1.533541158581640973e+00,-2.720942657509550777e-01,1.720352396529639949e-01,-1.183343591672555706e-01,1.780068790977262783e+00,-1.815657776044254046e+00,2.813733393541657524e+00,-1.729479967119596839e+00,-6.594559145602344463e-01,3.009262433276010951e-01,3.535888325329246129e-01,3.203682055012753160e-01,1.187004999500215430e+00,-1.512979606680916467e-01,-5.388817198023320154e-01,-2.189272630122754137e-01,-2.490803619744028363e-01,-2.455651615411645894e-01,-1.950837868592039115e-01,-1.039238810804388735e-01,-1.615130670367225241e-01,-4.775455209614369867e-01,-8.673617379884035472e-17,1.249000902703301108e-16,-1.162264728904460753e-16,-1.370431546021677605e-16,1.387778780781445676e-17,0.000000000000000000e+00,-9.497611030973018842e-17,0.000000000000000000e+00,-1.838806884535415520e-16,1.040834085586084257e-17,1.335737076502141463e-16,8.326672684688674053e-17,1.249000902703301108e-16,1.821459649775647449e-16,-2.341876692568689577e-17,9.020562075079396891e-17,-1.179611963664228824e-16,-1.075528555105620399e-16,-2.168404344971008868e-16,-1.040834085586084257e-17,-2.081668171172168513e-17,2.775557561562891351e-16,-5.388484797252957037e-17,-3.816391647148975608e-17
-6.673535987470228387e-03,-1.234021658704936852e-02,2.477505278747016426e-03,-1.287993335999678968e-01,9.006933866234333452e-01,-8.281494862231977283e-01,1.755661418125527007e-01,-1.203841578103169718e-01,-2.555313405361776091e+00,2.950089722992403019e+00,-5.339413871224031993e+00,8.478401104083923556e-01,1.775550905468928686e+00,1.694146703346352423e+00,-1.915665882374397277e+00,1.067410560691889554e+00,-1.289276212546129674e+00,-1.176599651041649319e-01,1.212003968818602395e-01,8.214596667543321296e-01,4.422755442835865081e-01,5.630348325660587960e-01,3.036641268816014372e-01,3.787455171968240886e-01,-2.698667321592206347e-01,1.132239058727390335e-01,3.191891195797325054e-16,2.220446049250313081e-16,3.781697177629439466e-16,5.082739784612044787e-16,5.898059818321144121e-16,1.387778780781445676e-17,3.838075690598685696e-17,2.498001805406602216e-16,6.522560269672794675e-16,9.020562075079396891e-17,-3.070460552478948557e-16,-5.551115123125782702e-17,1.867538242106281388e-16,-4.597017211338538800e-17,-2.671474153004282925e-16,-2.775557561562891351e-17,2.081668171172168513e-16,2.081668171172168513e-17,4.093947403305264743e-16,-3.469446951953614189e-18,4.744468706796567403e-16,-8.326672684688674053e-17,1.110223024625156540e-16,1.734723475976807094e-17
-3.775482666913854146e-03,-6.757827575929464814e-03,-2.412855436894106864e-02,-3.572044127519177215e-01,1.344343046702574096e-01,8.941826293872005005e-01,-5.028499840678166133e-02,1.285096427826087240e+00,-1.992713888987059478e+00,1.614267053714948386e+00,8.274764283986935087e-02,6.522904122442902963e-01,-1.706631785864899609e+00,-5.252763893268796558e+00,2.238868340003603574e+00,4.199390011308038240e+00,5.183875759487797552e+00,5.185078540511076639e+00,5.470481068039418915e+00,-2.074942685385560370e+00,-2.267938217399178003e-01,3.569381693883904028e+00,9.429789622751726386e-01,-4.101666508355008567e+00,3.474580194948417855e+00,3.846953042700656522e-01,4.718447854656915297e-16,2.524022657546254322e-16,1.387778780781445676e-16,1.387778780781445676e-15,5.828670879282071837e-16,6.938893903907228378e-17,1.110223024625156540e-16,1.804112415015879378e-16,3.400058012914541905e-16,1.665334536937734811e-16,4.024558464266192459e-16,-3.885780586188047891e-16,2.220446049250313081e-16,-2.498001805406602216e-16,-2.983724378680108202e-16,6.245004513516505540e-17,-3.330669073875469621e-16,-3.608224830031758756e-16,2.498001805406602216e-16,-5.551115123125782702e-16,4.440892098500626162e-16,-1.249000902703301108e-16,-3.191891195797325054e-16,-2.498001805406602216e-16
-2.960365336522274848e-03,-4.227587573670810173e-03,-3.400569963377697569e-02,-3.586045548675586003e-01,8.566544956412355805e-02,1.108518425499280591e+00,-2.066034673388782161e-01,1.321960446948934109e+00,-8.642910032339630177e-01,5.427948751892608392e-01,4.669513651817340238e-01,8.891279710243965573e-01,6.123704238638862929e-01,-2.799943108366850453e+00,-1.268363245286521002e+00,9.865698252463355189e-01,-6.129272006033430920e+00,-1.368706011234619435e+00,-6.404895861937610846e+00,6.861899607819193392e+00,5.771154299852757852e+00,-4.161662322848489914e+00,-4.789187563307125473e+00,6.818945057404503629e+00,-5.744558706513999802e+00,-1.742606625387040031e+00,-6.383782391594650107e-16,-2.602085213965210642e-16,-3.885780586188047891e-16,-9.436895709313830594e-16,2.359223927328457648e-16,-1.137978600240785454e-15,0.000000000000000000e+00,0.000000000000000000e+00,-3.885780586188047891e-16,1.054711873393898713e-15,8.326672684688674053e-17,5.551115123125782702e-17,1.942890293094023946e-16,1.110223024625156540e-16,-3.816391647148975608e-17,-4.926614671774132148e-16,1.734723475976807094e-17,-1.058181320345852328e-16,2.775557561562891351e-17,8.326672684688674053e-16,-1.665334536937734811e-16,-4.232725281383409310e-16,1.942890293094023946e-16,0.000000000000000000e+00
-2.500749950155395362e-03,-3.208989860453169418e-03,-3.806306586734686803e-02,-2.808569071988273880e-01,9.127132959463163386e-02,9.428312292425907737e-01,-5.026451098481264923e-01,8.427700103693906986e-01,-4.952461649938955657e-01,-2.220593423705736758e-01,2.354376461841027890e-01,2.579101201005731259e+00,1.583280188995572990e+00,4.985615414507325038e-01,-4.379295528760657419e+00,-2.476221792188457282e+00,-1.774379917010570962e+00,-7.044000420581538080e+00,-1.445917662377225632e+00,-4.742606298721780078e+00,-9.397518616877015063e+00,3.446601517419600746e-03,2.851884728191390384e+00,-3.018392146330846071e+00,9.912311010192572880e+00,3.993838073648563913e+00,6.713379852030243455e-16,-3.330669073875469621e-16,3.747002708109903324e-16,5.551115123125782702e-17,-4.857225732735059864e-16,1.047772979489991485e-15,4.163336342344337027e-17,-7.632783294297951215e-17,-1.804112415015879378e-16,2.220446049250313081e-16,2.983724378680108202e-16,2.706168622523819067e-16,-3.191891195797325054e-16,-3.469446951953614189e-17,0.000000000000000000e+00,6.938893903907228378e-16,1.075528555105620399e-16,-5.551115123125782702e-17,6.245004513516505540e-17,5.551115123125782702e-17,1.665334536937734811e-16,2.602085213965210642e-17,-1.387778780781445676e-16,-1.942890293094023946e-16
-2.254249651222395290e-03,-1.854229951308572488e-03,-4.255547060119801994e-02,-1.589603090492962556e-01,5.558254268014173327e-02,6.827820218324662793e-01,-6.925355853776364867e-01,1.594452791236108669e-01,2.247569244273561195e-01,-3.574782070480498897e-01,-1.137670527957299615e-01,3.259586619539795116e+00,1.662800534055276058e+00,2.945030019913071229e+00,-1.067361884064557120e+00,-2.148599434652233242e+00,3.028594588717900216e+00,-2.171557494808082911e-01,7.134327413624001579e+00,-1.107479669851520132e+00,1.290083205820133916e+00,-3.667570624341972785e+00,3.315040191925037405e+00,-4.463467933894071038e+00,-1.577345581165240773e+01,-8.336033060487356039e+00,-4.996003610813204432e-16,3.885780586188047891e-16,-2.220446049250313081e-16,4.718447854656915297e-16,3.330669073875469621e-16,1.942890293094023946e-16,-5.551115123125782702e-17,-1.040834085586084257e-16,2.498001805406602216e-16,1.144917494144692682e-16,-9.714451465470119729e-17,-5.828670879282071837e-16,-4.510281037539698445e-17,-1.500535806719938137e-16,-1.110223024625156540e-16,1.665334536937734811e-16,-5.551115123125782702e-17,-1.665334536937734811e-16,0.000000000000000000e+00,4.996003610813204432e-16,-2.359223927328457648e-16,7.632783294297951215e-17,-2.498001805406602216e-16,-2.775557561562891351e-17
-2.122932212668682261e-03,-2.106467004762413442e-03,-4.710416274497386535e-02,-6.923233698247666101e-02,6.602705457817389934e-02,5.431142543284268598e-01,-8.005808407603338672e-01,-2.602496328857053509e-01,7.676477329972961616e-01,-1.287186857895873171e+00,-1.122215595665222443e+00,3.076419026389042077e+00,1.468702157277135267e+00,3.261977367365199498e+00,7.944063455331035195e-01,-1.618546854817527025e+00,3.616837181750057084e+00,4.056968199353535809e+00,3.432521579480118934e-01,-4.315986597190995533e-01,4.910146785779639700e+00,7.729879724988862222e+00,-1.093426574613597246e+01,6.351990150472838437e+00,4.566378689834640348e+00,9.114835453253663289e+00,4.718447854656915297e-16,2.706168622523819067e-16,0.000000000000000000e+00,-2.775557561562891351e-16,0.000000000000000000e+00,8.326672684688674053e-16,1.110223024625156540e-16,3.608224830031758756e-16,-3.226585665316861196e-16,1.179611963664228824e-16,8.326672684688674053e-17,-1.318389841742373392e-16,-8.326672684688674053e-17,4.440892098500626162e-16,6.383782391594650107e-16,5.551115123125782702e-17,1.110223024625156540e-16,-2.498001805406602216e-16,1.276756478318930021e-15,-2.498001805406602216e-16,2.654126918244514854e-16,-2.775557561562891351e-16,3.053113317719180486e-16,-1.110223024625156540e-16
-2.383010418644443407e-03,-1.330957992917325416e-03,-5.772933811892733136e-02,-2.535669600049117456e-02,4.419893913715097766e-02,4.778719612597232547e-01,-9.195929821222827982e-01,-6.736298010445387341e-01,1.066715023075789803e+00,-1.597885070406845909e+00,-2.314355520357238571e+00,1.402354689066140470e+00,1.040862777753625568e-01,1.171440301575758403e+00,3.704827430185047454e+00,2.376522378709695182e+00,7.096425387849667477e-01,1.041359002681995660e+00,-3.233414938895657009e+00,4.164352243434340295e+00,4.956915871448627442e+00,-5.560137923228150925e+00,1.223494258999980389e+01,-4.981971767924023853e-01,1.006619426148588126e+01,-5.069686673393993814e+00,3.122502256758252770e-17,1.387778780781445676e-16,-6.938893903907228378e-17,1.318389841742373392e-16,-4.093947403305264743e-16,-1.110223024625156540e-16,1.110223024625156540e-16,-2.498001805406602216e-16,-3.330669073875469621e-16,5.551115123125782702e-17,0.000000000000000000e+00,5.551115123125782702e-17,-2.498001805406602216e-16,-1.908195823574487804e-16,1.665334536937734811e-16,-3.053113317719180486e-16,-1.040834085586084257e-16,2.775557561562891351e-16,-1.776356839400250465e-15,-5.134781488891348999e-16,-4.041905699025960530e-16,1.665334536937734811e-16,-1.942890293094023946e-16,-1.665334536937734811e-16
-2.672968790145918705e-03,5.496301617347043589e-05,-6.833194656535723777e-02,-1.360819684978337163e-03,2.786056115571037411e-02,4.330784352013192784e-01,-1.011482644822156551e+00,-1.118463257523576004e+00,1.205273349568602104e+00,-1.135435188691054531e+00,-2.616455130513673843e+00,-4.112661647597022352e-01,-2.012489365381707529e+00,-5.369859913573471477e-01,2.801080666368356731e+00,4.189177172291738138e+00,-4.474849586205388086e+00,1.351576663783405241e+00,-2.888583571220672663e+00,-2.357992566452762340e-01,-1.078817383261167073e+01,4.439722223796971790e+00,-3.911757732147587596e+00,-3.920143666476529010e+00,-8.095016435199655191e+00,8.910308776361007821e-01,-2.498001805406602216e-16,5.551115123125782702e-17,3.469446951953614189e-17,1.318389841742373392e-16,-3.330669073875469621e-16,-1.804112415015879378e-16,1.942890293094023946e-16,-2.081668171172168513e-17,8.326672684688674053e-16,1.665334536937734811e-16,3.747002708109903324e-16,-3.885780586188047891e-16,-7.771561172376095783e-16,-2.498001805406602216e-16,4.163336342344337027e-17,1.665334536937734811e-16,1.110223024625156540e-16,4.718447854656915297e-16,1.526556658859590243e-16,8.326672684688674053e-16,1.526556658859590243e-16,-2.012279232133096230e-16,1.110223024625156540e-16,4.440892098500626162e-16
-3.051702363948527452e-03,1.296143931192678123e-03,-8.401685175311018883e-02,2.680115455090686938e-02,3.589866546491250060e-02,4.074925306995587082e-01,-8.085398437865882748e-01,-1.531478367199474722e+00,6.859604576746373139e-01,6.302010594765719009e-01,-1.378073273752576489e+00,-2.738688115910810517e+00,-2.994621246027385997e+00,-1.908040070494489759e+00,-1.461308450851779295e+00,4.768620045718177658e-01,-1.151305203664293897e+00,-8.525816219441400889e+00,8.489603029366881159e+00,-3.747027400455172241e+00,6.430604109361862442e+00,-2.618211572836531609e+00,-3.043492238479199585e+00,3.736553155635216061e+00,1.938529216162282465e+00,1.783228581597847917e+00,2.775557561562891351e-17,5.689893001203927270e-16,5.204170427930421283e-17,-6.383782391594650107e-16,5.551115123125782702e-16,-9.714451465470119729e-17,-1.249000902703301108e-16,-8.326672684688674053e-17,-1.110223024625156540e-16,-5.551115123125782702e-16,9.992007221626408864e-16,-3.365363543395005763e-16,6.938893903907228378e-17,5.551115123125782702e-17,3.330669073875469621e-16,2.914335439641035919e-16,-6.661338147750939243e-16,5.204170427930421283e-17,3.191891195797325054e-16,-3.885780586188047891e-16,-2.081668171172168513e-17,-4.996003610813204432e-16,1.526556658859590243e-16,-9.992007221626408864e-16
-3.806347942268417661e-03,1.743623353479752114e-03,-1.124364174569303376e-01,1.101490004737029071e-01,8.605822344323291184e-02,5.475437969895504686e-01,-3.937590919105098397e-01,-1.815043622320797745e+00,3.077733801886537446e-01,1.919780713298627317e+00,-1.107358057825041930e-02,-2.423482194265265122e+00,-1.977247719247423319e-01,-2.400208423684783376e+00,-4.856278010381393173e+00,-6.031485913803871668e+00,3.217595970934337579e+00,6.994450629556899557e+00,-4.981839908606072065e+00,2.014115219792365963e+00,-1.303623893932682298e+00,4.025104999114308413e-01,2.384332339947503154e+00,-9.209858625264335519e-01,-3.091364095474638529e-01,-1.813702705532391768e+00,1.942890293094023946e-16,-6.938893903907228378e-17,-2.324529457808921507e-16,1.942890293094023946e-16,-2.775557561562891351e-16,-1.283695372222837250e-16,-3.330669073875469621e-16,-5.551115123125782702e-17,-4.163336342344337027e-17,3.191891195797325054e-16,-7.771561172376095783e-16,0.000000000000000000e+00,1.561251128379126385e-16,-1.092875789865388469e-16,6.106226635438360972e-16,-9.992007221626408864e-16,6.106226635438360972e-16,-1.665334536937734811e-16,-1.110223024625156540e-16,-5.273559366969493567e-16,-2.419939248987645897e-16,-3.469446951953614189e-17,-4.996003610813204432e-16,5.551115123125782702e-16
-5.454865746143164329e-03,7.183212946265178644e-03,-1.784386613605127847e-01,3.254887223634278515e-01,1.048754823294434646e-01,4.246212793403562058e-01,1.445265771754322470e+00,-1.891263025029672695e+00,-1.447349202953498448e+00,1.819131137991228053e+00,3.253134009041884767e+00,9.813589289273012550e-01,3.739814994546585059e+00,1.713966766029224376e+00,3.033155880830866291e+00,3.682226139581795898e+00,-1.082730450479287398e+00,-1.978250026808906048e+00,3.085439030956920181e-01,1.868259198042948044e-01,-6.897246309819399235e-01,6.598987742547297586e-01,-1.582712878293105196e-01,1.395438864724816430e-01,5.244560146824823743e-01,9.402488166222693344e-01,1.318389841742373392e-16,2.012279232133096230e-16,1.144917494144692682e-16,1.214306433183764966e-16,1.249000902703301108e-16,6.245004513516505540e-17,1.665334536937734811e-16,4.163336342344337027e-17,1.387778780781445676e-17,-4.163336342344337027e-16,2.220446049250313081e-16,-1.665334536937734811e-16,-4.093947403305264743e-16,5.551115123125782702e-17,-4.718447854656915297e-16,8.326672684688674053e-16,-5.551115123125782702e-17,-3.330669073875469621e-16,0.000000000000000000e+00,2.775557561562891351e-17,8.326672684688674053e-17,8.673617379884035472e-18,3.330669073875469621e-16,-7.285838599102589797e-17
-6.370790308070473085e-03,4.258254046916473690e-03,-2.446808339320943326e-01,7.501495415668930633e-01,2.280197238818522099e-01,-2.619761151435300306e-01,1.426866457965244139e+00,1.714665285310480236e+00,-4.444301643955315129e-01,-2.663424220924593744e+00,-1.170107270586449033e+00,6.866075614801321336e-01,-3.453577813883910608e+00,4.754013610411786384e-02,-2.097386905231885645e+00,-7.957350810210996883e-01,-9.881431934452641896e-02,8.589361127883858860e-01,3.134577075174016514e-01,9.397039941801632601e-03,6.832335984117581251e-01,-1.895481408050706806e-01,-5.853643796706450853e-02,-5.988390507124934370e-01,-2.526487776145590614e-01,-6.311912611545597018e-01,-4.857225732735059864e-17,-1.457167719820517959e-16,-2.428612866367529932e-17,-1.491862189340054101e-16,-1.318389841742373392e-16,-1.196959198423996895e-16,-1.526556658859590243e-16,-4.163336342344337027e-17,-1.179611963664228824e-16,4.857225732735059864e-17,-1.110223024625156540e-16,1.040834085586084257e-17,2.359223927328457648e-16,2.775557561562891351e-17,1.942890293094023946e-16,2.498001805406602216e-16,0.000000000000000000e+00,8.326672684688674053e-17,-4.996003610813204432e-16,1.040834085586084257e-16,-1.110223024625156540e-16,3.053113317719180486e-16,2.220446049250313081e-16,9.020562075079396891e-17
